algo,iter,bitstring_size,val,time
ga,10,10,0.33947108590716707,0.09923143
ga,11,10,0.3535173426030011,0.099799496
ga,12,10,0.35073982979981305,0.101570829
ga,13,10,0.3477233259467936,0.102555382
ga,14,10,0.35073982979981305,0.107103117
ga,15,10,0.35073982979981305,0.107006598
ga,16,10,0.33947108590716707,0.106314745
ga,17,10,0.3477233259467937,0.109572087
ga,18,10,0.33947108590716707,0.103545995
ga,19,10,0.33947108590716707,0.110408531
ga,20,10,0.33947108590716707,0.100000936
ga,21,10,0.3477233259467937,0.096835759
ga,22,10,0.3507398297998131,0.101728602
ga,23,10,0.35073982979981305,0.102179177
ga,24,10,0.3535173426030011,0.098162465
ga,25,10,0.3477233259467937,0.100081145
ga,26,10,0.33947108590716707,0.100712872
ga,27,10,0.34772332594679367,0.103792012
ga,28,10,0.3507398297998131,0.098784734
ga,29,10,0.35073982979981305,0.109432182
ga,30,10,0.35073982979981305,0.102849886
mimic,1,10,0.35274121317045365,0.571650589
mimic,2,10,0.35274121317045354,0.417128049
mimic,3,10,0.3477233259467936,0.400270472
mimic,4,10,0.3527412131704536,0.404112574
mimic,5,10,0.3257614229559029,0.412610589
mimic,6,10,0.3477233259467936,0.408067024
mimic,7,10,0.33102496003990345,0.42855001
mimic,8,10,0.3343608176892384,0.40785597
mimic,9,10,0.3090737464287304,0.426679863
mimic,10,10,0.3535173426030011,0.405100408
mimic,11,10,0.3393631962416149,0.400414879
mimic,12,10,0.31875119321558504,0.394346293
mimic,13,10,0.3291851448009219,0.41505881
mimic,14,10,0.33102496003990334,0.401092125
mimic,15,10,0.3198748139821511,0.417152495
mimic,16,10,0.3535173426030011,0.433432035
mimic,17,10,0.32959063488250734,0.420077073
mimic,18,10,0.34001180767686506,0.416940336
mimic,19,10,0.3295906348825074,0.401397061
mimic,20,10,0.3041235633405325,0.413841032
mimic,21,10,0.35583173914462324,0.403308699
mimic,22,10,0.30602083655513546,0.41981154
mimic,23,10,0.34001180767686506,0.433134294
mimic,24,10,0.339471085907167,0.416597942
mimic,25,10,0.32387197738088097,0.410893622
mimic,26,10,0.3558317391446232,0.429988424
mimic,27,10,0.27969009319079385,0.435741239
mimic,28,10,0.3558317391446232,0.425987771
mimic,29,10,0.28515814430217923,0.411614616
mimic,30,10,0.34001180767686506,0.419122026
rhc,1,25,0.17996031479826544,0.046650252
rhc,2,25,0.19875740924542634,0.04249223
rhc,3,25,0.2058610067757614,0.042137261
rhc,4,25,0.18274414223370422,0.043391785
rhc,5,25,0.20426747560894123,0.04218275
rhc,6,25,0.21053708841824503,0.042736851
rhc,7,25,0.1922371989518545,0.042614069
rhc,8,25,0.21514139855787506,0.043176678
rhc,9,25,0.18756889174969907,0.046289022
rhc,10,25,0.21157488054684637,0.048267674
rhc,11,25,0.21611322786746445,0.045817894
rhc,12,25,0.21812027892189542,0.042490109
rhc,13,25,0.19869648529390185,0.041939529
rhc,14,25,0.18520389967216364,0.04370068
rhc,15,25,0.19128175834415995,0.045833987
rhc,16,25,0.18239518077979208,0.046193456
rhc,17,25,0.2070955160516761,0.043314018
rhc,18,25,0.20059801073515846,0.044083396
rhc,19,25,0.2261172806232394,0.042618992
rhc,20,25,0.17709831431543116,0.043061486
rhc,21,25,0.1913624166012402,0.042101401
rhc,22,25,0.1851728903541541,0.042929752
rhc,23,25,0.2012539146797269,0.04229507
rhc,24,25,0.20357350727120163,0.043010679
rhc,25,25,0.17737836404404317,0.045956199
rhc,26,25,0.191146243297299,0.045440009
rhc,27,25,0.19234154492052097,0.045863314
rhc,28,25,0.220113704299158,0.041854625
rhc,29,25,0.2151739680618281,0.041665611
rhc,30,25,0.18257698518362409,0.042687014
sa,1,25,0.16877147695671352,0.219835846
sa,2,25,0.19386839223629007,0.221183947
sa,3,25,0.21639616264405526,0.228010372
sa,4,25,0.18679021061490603,0.230549978
sa,5,25,0.20534249610523622,0.230915345
sa,6,25,0.1901897373283547,0.223911173
sa,7,25,0.2054287088569171,0.224387501
sa,8,25,0.1926493754464977,0.222845556
sa,9,25,0.19349550953871794,0.216615407
sa,10,25,0.1979607715234145,0.228125292
sa,11,25,0.17885323597393013,0.23312925
sa,12,25,0.1879441993109939,0.233302934
sa,13,25,0.19691290220293592,0.220009065
sa,14,25,0.20193283431893067,0.217549372
sa,15,25,0.21595021086540805,0.220905665
sa,16,25,0.21321556266375952,0.228557602
sa,17,25,0.22233276697307025,0.22659695
sa,18,25,0.19119117762361526,0.217938292
sa,19,25,0.19186635722788264,0.223492007
sa,20,25,0.18635774598528448,0.226566319
sa,21,25,0.16623688378401638,0.218893344
sa,22,25,0.20996261290191984,0.219944987
sa,23,25,0.19694460723807336,0.229669479
sa,24,25,0.2205188174315613,0.220385
sa,25,25,0.2118296182730493,0.224068314
sa,26,25,0.1776773821508551,0.22262867
sa,27,25,0.1718846082301855,0.231602946
sa,28,25,0.1730486367555141,0.229944861
sa,29,25,0.171613229342219,0.220912662
sa,30,25,0.22547459383866417,0.223492692
ga,1,25,0.23568789239101096,0.199622854
ga,2,25,0.23568789239101096,0.208710631
ga,3,25,0.23568789239101096,0.207693364
ga,4,25,0.23568789239101096,0.198668895
ga,5,25,0.23568789239101096,0.205921795
ga,6,25,0.23568789239101096,0.198450157
ga,7,25,0.23568789239101096,0.20812239
ga,8,25,0.23568789239101096,0.206272122
ga,9,25,0.235687892391011,0.207978231
ga,10,25,0.23568789239101096,0.198653718
ga,11,25,0.235687892391011,0.199386083
ga,12,25,0.23568789239101096,0.206438246
ga,13,25,0.23568789239101096,0.206200957
ga,14,25,0.23568789239101096,0.202109945
ga,15,25,0.23568789239101096,0.204441915
ga,16,25,0.23568789239101096,0.203512333
ga,17,25,0.23568789239101096,0.202377515
ga,18,25,0.23568789239101096,0.200691306
ga,19,25,0.23568789239101107,0.204868418
ga,20,25,0.23568789239101096,0.203674778
ga,21,25,0.235687892391011,0.210790068
ga,22,25,0.23568789239101096,0.211831147
ga,23,25,0.23568789239101096,0.20393177
ga,24,25,0.23568789239101096,0.199186081
ga,25,25,0.23568789239101096,0.20185173
ga,26,25,0.23568789239101096,0.199610958
ga,27,25,0.23568789239101096,0.198525959
ga,28,25,0.23568789239101096,0.210282506
ga,29,25,0.23568789239101096,0.201122098
ga,30,25,0.23568789239101096,0.207346186
mimic,1,25,0.15907767145970086,2.408919289
mimic,2,25,0.18281977840487693,2.409110265
mimic,3,25,0.1840914293832589,2.628109335
mimic,4,25,0.16717031010082947,2.467306453
mimic,5,25,0.17604354568443467,2.562410468
mimic,6,25,0.14573759050738624,2.532462265
mimic,7,25,0.1794096037372009,2.518891062
mimic,8,25,0.1787824463752976,2.457206648
mimic,9,25,0.1992176743688925,2.486666389
mimic,10,25,0.17595375912839709,2.405325592
mimic,11,25,0.16734355269764786,2.388818401
mimic,12,25,0.18653302249979725,2.513688898
mimic,13,25,0.1733919171146157,2.556051188
mimic,14,25,0.16905620123120707,2.490809842
mimic,15,25,0.19706282827424906,2.485139406
mimic,16,25,0.16398995126238974,2.508118978
mimic,17,25,0.19800620936065177,2.442631592
mimic,18,25,0.1587820730246008,2.451934834
mimic,19,25,0.1843946865683107,2.448543057
mimic,20,25,0.20224690444660814,2.38826369
mimic,21,25,0.19325631332895143,2.369939313
mimic,22,25,0.22986751970266403,2.409501992
mimic,23,25,0.1788986663096059,2.346807822
mimic,24,25,0.17351921427820005,2.358827754
mimic,25,25,0.20188099221966596,2.473205092
mimic,26,25,0.18454544781681595,2.461940733
mimic,27,25,0.15236657431524211,2.508782092
mimic,28,25,0.19640982793402603,2.49512189
mimic,29,25,0.18274507367329892,2.517329319
mimic,30,25,0.17896141138884483,2.4546462
rhc,1,50,0.1197040992702581,0.07869992
rhc,2,50,0.13905702204110645,0.080486723
rhc,3,50,0.11473667216912634,0.080808413
rhc,4,50,0.10599428410433373,0.082907432
rhc,5,50,0.1254516396097583,0.083457062
rhc,6,50,0.11055544983266025,0.08127486
rhc,7,50,0.11791864991426472,0.077324246
rhc,8,50,0.1112618250386016,0.086944715
rhc,9,50,0.10124667395849997,0.081205513
rhc,10,50,0.13435472883340854,0.082344337
rhc,11,50,0.1174815536099576,0.080282826
rhc,12,50,0.11483586877540371,0.082439662
rhc,13,50,0.12094008959059027,0.074507366
rhc,14,50,0.12869339867082188,0.08275733
rhc,15,50,0.12369428830221632,0.080325859
rhc,16,50,0.11086142021040017,0.089812127
rhc,17,50,0.12092348219500433,0.078021885
rhc,18,50,0.11902507893701911,0.089191959
rhc,19,50,0.11566348257733594,0.080715
rhc,20,50,0.12636364923001653,0.083754938
rhc,21,50,0.1004438959380793,0.086009678
rhc,22,50,0.11572076116441421,0.083341528
rhc,23,50,0.13058186788756002,0.083483433
rhc,24,50,0.11758181757718372,0.087531643
rhc,25,50,0.12083952921916542,0.086111667
rhc,26,50,0.11310962322448302,0.101085
rhc,27,50,0.11330336646857293,0.084394356
rhc,28,50,0.10234831872518965,0.087586414
rhc,29,50,0.105842461767525,0.089588412
rhc,30,50,0.13395380536913787,0.09230236
sa,1,50,0.12207421410727388,0.2949869
sa,2,50,0.11730340709421683,0.288115876
sa,3,50,0.12900634583717904,0.287376581
sa,4,50,0.11085431017069058,0.286330786
sa,5,50,0.11191190483450904,0.287311373
sa,6,50,0.10356032446249919,0.27104963
sa,7,50,0.12284319260706499,0.274510323
sa,8,50,0.1118705119731894,0.290264328
sa,9,50,0.11532746527322596,0.292418469
sa,10,50,0.11670144754977885,0.264118635
sa,11,50,0.12692184986137786,0.261056631
sa,12,50,0.12031758559255523,0.291011564
sa,13,50,0.13124346746292118,0.280413337
sa,14,50,0.12051299582739236,0.260383326
sa,15,50,0.10179472886557264,0.286729017
sa,16,50,0.12596543301015647,0.286155984
sa,17,50,0.11035498234397714,0.290194371
sa,18,50,0.1139577908193714,0.28303493
sa,19,50,0.13305367922073452,0.287782288
sa,20,50,0.120686647222342,0.293238572
sa,21,50,0.12384787796778354,0.281586004
sa,22,50,0.11519976729586513,0.263357191
sa,23,50,0.11636795742402442,0.261115074
sa,24,50,0.12115168732728619,0.279515267
sa,25,50,0.11334838010266737,0.291017173
sa,26,50,0.12052155853711116,0.278001734
sa,27,50,0.12580848663720234,0.270724642
sa,28,50,0.10511444710564108,0.285181765
sa,29,50,0.11511350007135485,0.280480904
sa,30,50,0.14734421514451945,0.287415966
ga,1,50,0.15780509662288547,0.382800427
ga,2,50,0.14315516010680857,0.441487835
ga,3,50,0.13818849530545246,0.452492797
ga,4,50,0.15838527522258083,0.472131009
ga,5,50,0.15843957317125087,0.39883708
ga,6,50,0.1592258852809506,0.394937802
ga,7,50,0.15989390964691028,0.405506425
ga,8,50,0.13566152098336012,0.445576011
ga,9,50,0.15838527522258083,0.391330554
ga,10,50,0.15602580574436067,0.3956204
ga,11,50,0.15962635486861165,0.375370629
ga,12,50,0.1329778379267845,0.447497963
ga,13,50,0.13630827181328287,0.459614369
ga,14,50,0.157150633701281,0.402809742
ga,15,50,0.13169450437428598,0.424940782
ga,16,50,0.1592258852809506,0.374594955
ga,17,50,0.15848404871507232,0.380328943
ga,18,50,0.15851914064869302,0.382489023
ga,19,50,0.13387294387991863,0.439819037
ga,20,50,0.15838527522258083,0.405616297
ga,21,50,0.1584395731712509,0.393305788
ga,22,50,0.13446867731993895,0.450606914
ga,23,50,0.1592258852809506,0.363153012
ga,24,50,0.15886101333343702,0.397774294
ga,25,50,0.1348805547325668,0.427742687
ga,26,50,0.15717923416577376,0.37893399
ga,27,50,0.1384822814062613,0.420305031
ga,28,50,0.15989390964691028,0.387345907
ga,29,50,0.15989390964691028,0.375351055
ga,30,50,0.14592475367009464,0.457502957
mimic,1,50,0.09178777818728744,17.458691145
mimic,2,50,0.08010943663847997,17.845980474
mimic,3,50,0.07892899482728102,17.391660609
mimic,4,50,0.09108333121136138,17.749715931
mimic,5,50,0.0949899572635887,18.318586948
mimic,6,50,0.09118398042274933,17.885205659
mimic,7,50,0.07706283233474505,18.437176591
mimic,8,50,0.09935779331152589,17.754032311
mimic,9,50,0.08813607077576237,17.743363571
mimic,10,50,0.09738960576891106,17.712732359
mimic,11,50,0.08238732558919135,18.295266313
mimic,12,50,0.1016142781383453,18.067911664
mimic,13,50,0.09434674916927276,18.194589493
mimic,14,50,0.09502860944323248,17.88207318
mimic,15,50,0.07977071636963635,18.272700641
mimic,16,50,0.08944040989107475,18.0698586
mimic,17,50,0.08691457890617107,18.354520276
mimic,18,50,0.08145757002588935,17.936874477
mimic,19,50,0.0862522468964853,17.913375022
mimic,20,50,0.07796441468923287,17.977528841
mimic,21,50,0.07836533159559823,17.813514627
mimic,22,50,0.09792800710080818,18.153125286
mimic,23,50,0.0944772140918004,18.140329563
mimic,24,50,0.08425151156841357,17.643949196
mimic,25,50,0.08288760972279068,18.229509899
mimic,26,50,0.08819721004908478,17.987217046
mimic,27,50,0.08504601852746961,17.668647027
mimic,28,50,0.09525231035294807,18.109881048
mimic,29,50,0.08425709690824423,18.012549722
mimic,30,50,0.07990508876146116,17.858190302
